Date,Time,Open,High,Low,Close,Volume
05-01-2021,10:20:00,734,735.68,732.06,735.2,556372
05-01-2021,10:25:00,735.37,735.392,731.61,731.9,310089
05-01-2021,10:30:00,731.861,733.2,730.55,732.03,273814
05-01-2021,10:35:00,732.04,734.266,731.58,733.08,242411
05-01-2021,10:40:00,732.96,734.44,732.36,732.5,200512
05-01-2021,10:45:00,732.579,734.25,731.56,734.248,251747
05-01-2021,10:50:00,734.256,738.5,734.014,737.613,571945
05-01-2021,10:55:00,737.613,737.631,734.25,734.664,322696
05-01-2021,11:00:00,734.76,736.679,734.667,735.893,222306
05-01-2021,11:05:00,735.896,737.5,735,735.5,190824
05-01-2021,11:10:00,735.65,738.898,735.53,736.725,323047
05-01-2021,11:15:00,736.55,736.671,733.37,736.01,248474
05-01-2021,11:20:00,736.01,736.58,734.6,735.812,131327
05-01-2021,11:25:00,735.845,738.76,735.34,738.59,250674
05-01-2021,11:30:00,738.78,740.84,738.61,739.269,484268
05-01-2021,11:35:00,739.36,740.12,737.7,737.97,261648
05-01-2021,11:40:00,737.96,739.11,736.7,738.425,223436
05-01-2021,11:45:00,738.386,740.01,737.17,737.79,218047
05-01-2021,11:50:00,737.795,738.18,736.27,737.78,171589
05-01-2021,11:55:00,737.731,737.89,736.91,737.42,117354
05-01-2021,12:00:00,737.41,737.5,736.03,737.077,111288
05-01-2021,12:05:00,737.09,737.1,735.1,735.71,169550
05-01-2021,12:10:00,735.71,736.653,733.53,734.682,265847
05-01-2021,12:15:00,734.681,737.245,734,736.351,274640
05-01-2021,12:20:00,736.2,737,735.38,736.9,156137
05-01-2021,12:25:00,736.71,737.79,736.378,737.67,145450
05-01-2021,12:30:00,737.67,737.79,736.24,736.34,124864
05-01-2021,12:35:00,736.47,736.89,735.61,736.358,82608
05-01-2021,12:40:00,736.379,737.5,735.68,736.69,145899
05-01-2021,12:45:00,736.559,737.25,735.68,736.22,116188
05-01-2021,12:50:00,736.295,736.9,735.15,735.31,86743
05-01-2021,12:55:00,735.389,738.33,735.389,738.32,151205
05-01-2021,13:00:00,738.202,738.7,737.22,737.508,126318
05-01-2021,13:05:00,737.7,738.75,737.04,738.45,148429
05-01-2021,13:10:00,738.43,739.491,737.19,737.63,216286
05-01-2021,13:15:00,737.48,739.9,737.37,739.32,203021
05-01-2021,13:20:00,739.36,740,738.4,739.4,185069
05-01-2021,13:25:00,739.358,740.6,738.436,738.737,292423
05-01-2021,13:30:00,738.73,739.72,738.73,739.37,96818
05-01-2021,13:35:00,739.2,739.5,738.51,739.38,68688
05-01-2021,13:40:00,739.48,739.99,739.14,739.885,76140
05-01-2021,13:45:00,739.814,740.53,738.495,738.97,189624
05-01-2021,13:50:00,738.872,739.42,738.01,738.3,102741
05-01-2021,13:55:00,738.45,739.42,738.45,738.67,69389
05-01-2021,14:00:00,738.7,739.27,738.006,738.385,94870
05-01-2021,14:05:00,738.4,739.67,738.35,739.542,87591
05-01-2021,14:10:00,739.46,739.7,737.51,738.086,173765
05-01-2021,14:15:00,738.105,738.353,737,737.828,115190
05-01-2021,14:20:00,737.94,738.7,737.549,738.107,85245
05-01-2021,14:25:00,738.2,738.97,738.05,738.329,55016
05-01-2021,14:30:00,738.4,739.03,737.4,737.705,117653
05-01-2021,14:35:00,737.83,738.39,737.33,737.401,81187
05-01-2021,14:40:00,737.5,738.46,737.215,738.295,78916
05-01-2021,14:45:00,738.29,739.4,737.72,737.84,149241
05-01-2021,14:50:00,737.736,738,735.2,735.81,250660
05-01-2021,14:55:00,735.83,736.75,735.3,736.035,152462
05-01-2021,15:00:00,736.025,736.69,733.6,735.6,293489
05-01-2021,15:05:00,735.605,735.69,734.15,734.77,135103
05-01-2021,15:10:00,734.9,736.3,734.797,736,124213
05-01-2021,15:15:00,735.97,736.29,734.7,735.55,86980
05-01-2021,15:20:00,735.49,736.16,734.5,735.26,100326
05-01-2021,15:25:00,735.155,736.159,735.1,735.9,125640
05-01-2021,15:30:00,735.9,736.8,735.5,735.999,184982
05-01-2021,15:35:00,735.88,736.4,733.03,733.03,181496
05-01-2021,15:40:00,733.12,734.49,732.07,733.947,282488
05-01-2021,15:45:00,733.947,734.33,731.12,731.639,289274
05-01-2021,15:50:00,731.8,733.086,731.51,732.936,287062
05-01-2021,15:55:00,733.09,735.49,732.382,735.055,453989
05-01-2021,16:00:00,735.11,735.11,733.6,734.48,651491
05-01-2021,16:05:00,734.5,735.11,734.06,734.165,52924
05-01-2021,16:10:00,733.04,734.38,733.04,734,5169
05-01-2021,16:15:00,733.98,734.2,733.65,734.2,2570
05-01-2021,16:20:00,734.2,743.5,734.04,742.55,138404
05-01-2021,16:25:00,742.78,744.51,740.36,744.21,102710
05-01-2021,16:30:00,744.17,745.65,742.12,744.78,80918
05-01-2021,16:35:00,744.77,746.73,744.01,746,84960
05-01-2021,16:40:00,746.25,746.73,733.24,744.95,83102
05-01-2021,16:45:00,745,747.86,744.58,747.86,50508
05-01-2021,16:50:00,747.75,749.69,747.53,749.2,90544
05-01-2021,16:55:00,749.16,750,748.58,749.36,84287
05-01-2021,17:00:00,749.65,749.65,748.1,748.33,42354
05-01-2021,17:05:00,748.52,749.73,748.3,749.5,32286
05-01-2021,17:10:00,749.3,749.67,735.11,748.83,181112
05-01-2021,17:15:00,748.77,749.07,748.55,749,12580
05-01-2021,17:20:00,749.1,750.75,748.93,750.5,57672
05-01-2021,17:25:00,750.5,751.75,750.5,750.5,67444
05-01-2021,17:30:00,750.5,750.98,749.61,749.91,42693
05-01-2021,17:35:00,749.9,750.93,749.75,750.78,20420
05-01-2021,17:40:00,750.78,752.8,750.65,752.8,48550
05-01-2021,17:45:00,752.81,754.4,752.81,753.65,57498
05-01-2021,17:50:00,753.65,754.35,753.5,753.7,22172
05-01-2021,17:55:00,753.7,753.97,753,753.21,16329
05-01-2021,18:00:00,753.39,753.5,751.78,752,14082
05-01-2021,18:05:00,751.8,752.98,751.77,751.78,7359
05-01-2021,18:10:00,751.97,752.38,751.6,751.6,7925
05-01-2021,18:15:00,751.61,752.5,751.6,752.5,13150
05-01-2021,18:20:00,752.5,752.5,752,752.01,14679
05-01-2021,18:25:00,752.01,753.44,752,753.3,9637
05-01-2021,18:30:00,753.5,754.18,753.4,753.82,23386
05-01-2021,18:35:00,753.8,754,753.16,753.25,3763
05-01-2021,18:40:00,753.15,753.75,753.15,753.55,4382
05-01-2021,18:45:00,753.6,753.9,753.25,753.25,5635
05-01-2021,18:50:00,753.27,753.48,753.27,753.36,2450
05-01-2021,18:55:00,753.5,753.6,753.33,753.34,6180
05-01-2021,19:00:00,753.32,753.32,752.8,752.9,6901
05-01-2021,19:05:00,752.56,752.75,751.95,751.95,9503
05-01-2021,19:10:00,751.7,751.7,750.79,751,13101
05-01-2021,19:15:00,751,751.45,750.5,751.4,5057
05-01-2021,19:20:00,751.5,752.75,751.5,752.5,13034
05-01-2021,19:25:00,752.5,753.01,752.5,752.69,8422
05-01-2021,19:30:00,753,753.19,752.8,753,5952
05-01-2021,19:35:00,753.01,753.01,752.05,752.1,4332
05-01-2021,19:40:00,752.25,752.75,752,752.75,6700
05-01-2021,19:45:00,752.75,753,752.3,752.68,9220
05-01-2021,19:50:00,752.75,753,752.52,752.8,9616
05-01-2021,19:55:00,752.75,753,752.4,752.9,26064
06-01-2021,04:00:00,748,751.5,746.66,748.31,11707
06-01-2021,04:05:00,748.46,748.46,746.99,747,2586
06-01-2021,04:10:00,747.41,750.89,747.16,750.79,5430
06-01-2021,04:15:00,749.65,750,749.29,749.29,733
06-01-2021,04:20:00,749.05,749.31,749.05,749.3,652
06-01-2021,04:25:00,749.5,752.55,749.5,752.49,6041
06-01-2021,04:30:00,752.21,752.21,750.21,750.74,4650
06-01-2021,04:50:00,751.5,752,751.1,751.1,834
06-01-2021,04:55:00,751.1,751.88,751.1,751.88,540
06-01-2021,05:00:00,751.6,751.6,751.26,751.5,300
06-01-2021,05:05:00,751.33,751.6,751.1,751.6,1400
06-01-2021,05:10:00,751.8,751.8,751.7,751.7,500
06-01-2021,05:15:00,752.15,752.37,751.84,752.37,1641
06-01-2021,05:20:00,752.75,752.75,752.75,752.75,100
06-01-2021,05:25:00,752.3,752.3,750.55,750.55,2257
06-01-2021,05:30:00,750.06,750.21,749.26,750.21,1314
06-01-2021,05:35:00,750.68,751,750.45,750.6,2436
06-01-2021,05:40:00,750.5,753,750.4,752.55,2655
06-01-2021,05:45:00,752.74,752.74,752.1,752.1,200
06-01-2021,05:50:00,752.4,752.5,752.4,752.5,250
06-01-2021,05:55:00,751.65,751.65,750.5,750.5,728
06-01-2021,06:00:00,750.96,751,750.3,751,1037
06-01-2021,06:05:00,750.5,751.5,750.5,751.5,1880
06-01-2021,06:10:00,751.68,751.68,750.16,750.16,1728
06-01-2021,06:15:00,750.51,750.51,749.6,750.01,3519
06-01-2021,06:20:00,750,750.17,749.51,750,4244
06-01-2021,06:25:00,749.89,749.89,749,749,2953
06-01-2021,06:30:00,748.61,749.05,748.3,749,4560
06-01-2021,06:35:00,749,749,747.52,747.52,2312
06-01-2021,06:40:00,747.54,749.89,747.5,749.88,5423
06-01-2021,06:45:00,750,750.62,749.5,749.97,3116
06-01-2021,06:50:00,750.4,751.25,750.39,751.25,1354
06-01-2021,06:55:00,751.2,751.85,751,751.85,2235
06-01-2021,07:00:00,751.65,757,751.33,755.45,73666
06-01-2021,07:05:00,755.6,757.47,754,754.41,36009
06-01-2021,07:10:00,754.77,755.97,754.26,755,22911
06-01-2021,07:15:00,755.3,755.56,754.25,754.5,10645
06-01-2021,07:20:00,754.81,756.31,754.56,756.02,14742
06-01-2021,07:25:00,756.4,756.5,755.9,756,11299
06-01-2021,07:30:00,755.98,758.6,755.93,757.51,42361
06-01-2021,07:35:00,757.78,758.75,757,758.47,17564
06-01-2021,07:40:00,758.3,759.9,758.3,759.8,33529
06-01-2021,07:45:00,759.84,759.84,759,759.12,15990
06-01-2021,07:50:00,759.11,759.53,757.75,757.75,18199
06-01-2021,07:55:00,757.8,757.88,756.41,757.88,11061
06-01-2021,08:00:00,755.01,759.98,751.32,759.87,90711
06-01-2021,08:05:00,759.8,759.8,758.1,758.5,32465
06-01-2021,08:10:00,758.3,759,757.76,758.9,13663
06-01-2021,08:15:00,758.98,759,758,758.1,11843
06-01-2021,08:20:00,758.03,760,758.03,759.55,30242
06-01-2021,08:25:00,759.6,762.67,759.25,762,69453
06-01-2021,08:30:00,762.08,763.52,761.36,763.31,70686
06-01-2021,08:35:00,763.14,764,762.65,763,61570
06-01-2021,08:40:00,763,763.25,762,763.2,32085
06-01-2021,08:45:00,763.19,763.4,762.25,763.3,19037
06-01-2021,08:50:00,763.2,763.8,762.11,762.51,29494
06-01-2021,08:55:00,762.65,762.8,760.26,760.6,41385
06-01-2021,09:00:00,760.74,762.1,760.45,761.18,24027
06-01-2021,09:05:00,761.2,761.25,759.45,760.5,35180
06-01-2021,09:10:00,760.5,761.85,760.16,761.85,16808
06-01-2021,09:15:00,761.79,763.74,761.77,763,36744
06-01-2021,09:20:00,763,763,761.19,762,30077
06-01-2021,09:25:00,761.85,761.85,757,757.99,59459
06-01-2021,09:30:00,758.49,761.5,751.85,753.095,1678725
06-01-2021,09:35:00,753.275,760.2,751.85,758.265,816690
06-01-2021,09:40:00,758.34,760,755.323,756.66,626225
06-01-2021,09:45:00,756.642,758.59,755.51,757.08,385838
06-01-2021,09:50:00,757.01,757.58,752.02,754.13,698836
06-01-2021,09:55:00,754.57,755.05,750.12,751.33,554883
06-01-2021,10:00:00,751.52,757.3,749.1,755.74,809945
06-01-2021,10:05:00,755.67,760.5,754.674,760.09,647963
06-01-2021,10:10:00,759.93,760.128,757.29,758.453,552422
06-01-2021,10:15:00,758.46,758.918,757.05,757.54,250849
06-01-2021,10:20:00,757.5,758.69,756.56,757.4,292054
06-01-2021,10:25:00,757.4,758.4,756.82,757.309,253723
06-01-2021,10:30:00,757.25,757.877,755.51,757.231,242718
06-01-2021,10:35:00,757.07,762.07,756.895,761.604,566586
06-01-2021,10:40:00,761.47,763.25,760.34,760.84,626187
06-01-2021,10:45:00,760.815,761.2,759,760.71,481968
06-01-2021,10:50:00,760.61,762.59,759.5,761.908,409927
06-01-2021,10:55:00,761.91,763.8,760.41,762.878,335182
06-01-2021,11:00:00,762.89,765.5,762.87,764.96,699486
06-01-2021,11:05:00,764.97,769.19,764.6,769.04,631310
06-01-2021,11:10:00,769.115,769.2,767.1,767.8,394917
06-01-2021,11:15:00,767.881,769.17,766.68,768.169,336066
06-01-2021,11:20:00,768.5,769.75,767.25,769.2,324198
06-01-2021,11:25:00,769.284,769.98,768.42,769.42,299175
06-01-2021,11:30:00,769.615,772.7,768.7,771.67,688311
06-01-2021,11:35:00,771.871,772.205,769.562,770.49,365253
06-01-2021,11:40:00,770.49,771.3,769.42,770.85,308286
06-01-2021,11:45:00,770.901,771.81,769.605,771.61,218800
